Feed,Publish_DT,Title,Summary,Author,Link
Tech,2022-01-06 17:47:00,"Amazon Home Shopping Spree announced: Up to 70% discount on home & kitchen appliances, cookware, lights and more", , ,https://timesofindia.indiatimes.com/gadgets-news/amazon-home-shopping-spree-announced-up-to-70-discount-on-home-kitchen-appliances-cookware-lights-and-more/articleshow/88735834.cms
India,2022-01-06 17:48:00,Delhi HC dismisses plea to postpone civil services mains exams starting from January 6, , ,https://timesofindia.indiatimes.com/india/delhi-hc-dismisses-plea-to-postpone-civil-services-mains-exams-starting-from-january-6/articleshow/88735858.cms
Entertainment,2022-01-06 17:50:00,Deepika opens up on her battle with COVID, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/deepika-padukone-opens-up-on-her-battle-with-covid-19-says-your-body-and-mind-feels-different/articleshow/88735956.cms
Tech,2022-01-06 17:51:00,Krafton partners with Sony Pictures to bring Spider-Man and web-slinger to the game, , ,https://timesofindia.indiatimes.com/gadgets-news/krafton-partners-with-sony-pictures-to-bring-spider-man-and-web-slinger-to-the-game/articleshow/88735990.cms
India,2022-01-06 17:55:00,"Positive changes in UP just 'trailer', real film after polls: Gadkari", , ,https://timesofindia.indiatimes.com/india/positive-changes-in-up-just-trailer-real-film-after-polls-gadkari/articleshow/88736117.cms
Cricket,2022-01-06 18:02:00,In numbers: Trend shows that on average Test scores are coming down, , ,https://timesofindia.indiatimes.com/sports/cricket/news/in-numbers-trend-shows-that-on-average-test-scores-are-coming-down/articleshow/88736145.cms
Sports,2022-01-06 18:03:00,Manchester City's Guardiola tests positive for Covid-19, , ,https://timesofindia.indiatimes.com/sports/football/epl/top-stories/manchester-citys-guardiola-tests-positive-for-covid-19/articleshow/88736306.cms
Entertainment,2022-01-06 18:03:00,10 Tamil actresses who shined in Telugu films, , ,https://timesofindia.indiatimes.com/entertainment/telugu/web-stories/10-tamil-actresses-who-shined-in-telugu-films-lately/photostory/88735684.cms
Business,2022-01-06 18:04:00,Reliance Retail picks 25.8% stake in Dunzo, , ,https://timesofindia.indiatimes.com/business/india-business/reliance-retail-picks-25-8-stake-in-dunzo/articleshow/88736193.cms
Entertainment,2022-01-06 18:08:00,All you need to know about Chakda 'Xpress, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/chakda-xpress-all-you-need-to-know-about-anushka-sharmas-jhulan-goswami-biopic/photostory/88735826.cms
India,2022-01-06 18:16:00,Nepal PM Sher Bahadur Deuba's India visit cancelled due to surge in Covid cases, , ,https://timesofindia.indiatimes.com/india/nepal-pm-sher-bahadur-deubas-india-visit-cancelled-due-to-surge-in-covid-cases/articleshow/88736549.cms
Sports,2022-01-06 18:20:00,Sandesh Jhingan rejoins ATK Mohun Bagan, , ,https://timesofindia.indiatimes.com/sports/football/indian-super-league/top-stories/sandesh-jhingan-rejoins-atk-mohun-bagan/articleshow/88736639.cms
Tech,2022-01-06 18:21:00,Why these Windows users should update their PC right now, , ,https://timesofindia.indiatimes.com/gadgets-news/why-these-windows-users-should-update-their-pc-right-now/articleshow/88736656.cms
Entertainment,2022-01-06 18:22:00,Actors who didn't look like their characters, , ,https://timesofindia.indiatimes.com/entertainment/hindi/web-stories/anushka-sharma-to-hrithik-roshan-biopics-where-actors-didnt-look-exactly-like-their-characters/photostory/88733104.cms
Tech,2022-01-06 18:27:00,Explainer: How local storage works on Chromebook, , ,https://timesofindia.indiatimes.com/gadgets-news/explainer-how-local-storage-works-on-chromebook/articleshow/88736823.cms
World,2022-01-06 18:34:00,Ukrainian court freezes property of ex-president Petro Poroshenko: Media, , ,https://timesofindia.indiatimes.com/world/rest-of-world/ukrainian-court-freezes-property-of-ex-president-petro-poroshenko-media/articleshow/88736918.cms
India,2022-01-06 18:38:00,Covid control rooms at district levels should be adequately staffed: Centre to states, , ,https://timesofindia.indiatimes.com/india/covid-control-rooms-at-district-levels-should-be-adequately-staffed-centre-to-states/articleshow/88737020.cms
Entertainment,2022-01-06 18:39:00,Chakda 'Xpress: Jhulan praises Anushka, , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/chakda-xpress-jhulan-goswami-is-all-praise-for-anushka-sharmas-teaser/articleshow/88737088.cms
Entertainment,2022-01-06 18:50:00,"Pak MP dances to Akshay, Katrina's song", , ,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/pakistani-mp-grooves-to-akshay-kumar-and-katrina-kaifs-song-tip-tip-barsa-paani-video-goes-viral/articleshow/88737266.cms
Tech,2022-01-06 18:54:00,TCL showcases thinnest 85-inch 8K MiniLED TV at CES 2022, , ,https://timesofindia.indiatimes.com/gadgets-news/tcl-showcases-thinnest-85-inch-8k-miniled-tv-at-ces-2022/articleshow/88737387.cms
Life And Style,2022-01-06 19:00:00,Sunsigns who make the best elder siblings, , ,https://timesofindia.indiatimes.com/life-style/parenting/moments/zodiac-signs-who-make-the-best-elder-siblings/photostory/88711655.cms
India,2022-01-06 19:01:00,Major lapse in security of PM a 'failure' of Centre: Congress leader Kharge, , ,https://timesofindia.indiatimes.com/india/major-lapse-in-security-of-pm-a-failure-of-centre-congress-leader-kharge/articleshow/88737440.cms
India,2022-01-06 19:04:00,Same Covid vaccine that was given as first 2 doses to be administered as precaution dose: Govt, , ,https://timesofindia.indiatimes.com/india/same-covid-vaccine-that-was-given-as-first-2-doses-to-be-administered-as-precaution-dose-govt/articleshow/88737574.cms
Tech,2022-01-06 19:34:00,Log4j: All you need to know about the software bug that's said to be almost everywhere, , ,https://timesofindia.indiatimes.com/gadgets-news/log4j-all-you-need-to-know-about-the-software-bug-thats-said-to-be-almost-everywhere/articleshow/88738002.cms
Life And Style,2022-01-06 20:00:00,Noteworthy books by Indian authors in 2021, , ,https://timesofindia.indiatimes.com/life-style/books/features/noteworthy-books-by-indian-authors-in-2021-you-must-read-this-new-year/photostory/88734036.cms
Tech,2022-01-06 20:52:00,Tier-3 cities witness mobile gaming boom in 2021: Study, , ,https://timesofindia.indiatimes.com/gadgets-news/tier-3-cities-witness-mobile-gaming-boom-in-2021-study/articleshow/88739161.cms
Tech,2022-01-06 21:01:00,Why jumping on  electric cars may represent risky ride for Sony, , ,https://timesofindia.indiatimes.com/gadgets-news/why-jumping-on-electric-cars-may-represent-risky-ride-for-sony/articleshow/88739562.cms
Tech,2022-01-06 21:06:00,BSNL is giving 5G of free data to customers porting from other telcos: All details, , ,https://timesofindia.indiatimes.com/gadgets-news/bsnl-is-giving-5g-of-free-data-to-customers-porting-from-other-telcos-all-details/articleshow/88739670.cms
Tech,2022-01-06 21:30:00,FiiO launches M17 Portable Desktop Class Music Player in India, , ,https://timesofindia.indiatimes.com/gadgets-news/fiio-launches-m17-portable-desktop-class-music-player-in-india/articleshow/88740024.cms
World,2022-01-06 21:48:00,Iran foreign minister says ready to restore relations with Saudi Arabia at any time: Media, , ,https://timesofindia.indiatimes.com/world/middle-east/iran-foreign-minister-says-ready-to-restore-relations-with-saudi-arabia-at-any-time-media/articleshow/88740254.cms
Life And Style,2022-01-06 22:00:00,“I cut down on my carb intake and lost 27kgs”, , ,https://timesofindia.indiatimes.com/life-style/health-fitness/weight-loss/weight-loss-story-i-cut-down-on-my-carb-intake-by-100-and-lost-27-kilos/photostory/88733071.cms
Business,2022-01-06 22:01:00,"SL, India ink deal to jointly redevelop strategic Oil Tank Complex", , ,https://timesofindia.indiatimes.com/business/india-business/sri-lanka-india-ink-deal-to-jointly-redevelop-strategic-trincomalee-oil-tank-complex/articleshow/88740457.cms
Cricket,2022-01-06 22:39:00,"Virat Kohli should be fine for third Test, says KL Rahul", , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/virat-kohli-should-be-fine-for-third-test-says-kl-rahul/articleshow/88740942.cms
Cricket,2022-01-06 23:01:00,"India batting unit need some sharpening, says coach Dravid", , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/india-batting-unit-need-some-sharpening-says-coach-rahul-dravid/articleshow/88741263.cms
Business,2022-01-06 23:05:00,DPIIT to revise FDI policy to facilitate LIC disinvestment, , ,https://timesofindia.indiatimes.com/business/india-business/dpiit-to-come-out-with-revised-fdi-policy-to-facilitate-lic-disinvestment-secretary/articleshow/88741303.cms
Cricket,2022-01-06 23:12:00,Will Dravid have a serious conversation with Pant about playing rash shots?, , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/rahul-dravid-hints-at-conversations-with-rishabh-pant-over-timing-of-his-shots/articleshow/88741425.cms
Tech,2022-01-06 23:14:00,Tarbull launches Bluetooth neckband with reloaded music, , ,https://timesofindia.indiatimes.com/gadgets-news/tarbull-launches-bluetooth-neckband-with-reloaded-music/articleshow/88741455.cms
World,2022-01-06 23:40:00,Three killed in Sudan as thousands protest against military, , ,https://timesofindia.indiatimes.com/world/rest-of-world/three-killed-in-sudan-as-thousands-protest-against-military/articleshow/88741857.cms
Top Stories,2022-01-07 03:56:00,Omicron wave taking a heavy toll on frontline workers, , ,https://timesofindia.indiatimes.com/city/mumbai/omicron-wave-taking-a-heavy-toll-on-med-frontline-workers/articleshow/88743767.cms
Business,2022-01-07 03:58:00,"Audio clip fake, says BharatPe co-founder", , ,https://timesofindia.indiatimes.com/city/bengaluru/audio-clip-fake-says-bharatpe-co-founder/articleshow/88743829.cms
Business,2022-01-07 04:00:00,Banks can tag more of small biz deposits as stable, , ,https://timesofindia.indiatimes.com/business/india-business/banks-can-tag-more-of-small-biz-deposits-as-stable/articleshow/88742268.cms
Business,2022-01-07 04:00:00,Cos re-adopt WFH on Omicron, , ,https://timesofindia.indiatimes.com/business/india-business/cos-re-adopt-wfh-on-omicron/articleshow/88742011.cms
Top Stories,2022-01-07 04:22:00,Live: Night curfew in Maharashtra from Jan 10; schools to stay shut till Feb 15, , ,https://timesofindia.indiatimes.com/india/omicron-variant-live-updates-january-7/liveblog/88744382.cms
Life And Style,2022-01-07 05:00:00,Indian celebs who dealt with miscarriage, , ,https://timesofindia.indiatimes.com/life-style/parenting/web-stories/indian-celebrities-who-dealt-with-the-pain-of-miscarriage/photostory/88738212.cms
Business,2022-01-07 05:55:00,Reliance Retail acquires 26% in Dunzo for $200 million, , ,https://timesofindia.indiatimes.com/business/india-business/reliance-retail-acquires-26-in-dunzo-for-200-million/articleshow/88744923.cms
Life And Style,2022-01-07 06:00:00,Sunny Kaushal's looks from Vic-Kat's wedding, , ,https://timesofindia.indiatimes.com/life-style/fashion/celeb-style/all-the-looks-sunny-kaushal-wore-for-his-brother-vicky-kaushals-wedding-with-katrina-kaif/photostory/88729932.cms
Business,2022-01-07 06:58:00,RIL's $4 bn foreign currency bonds issue is India's biggest, , ,https://timesofindia.indiatimes.com/business/india-business/reliance-industriess-4billion-foreign-currencybonds-issue-is-indias-biggest/articleshow/88745462.cms
Life And Style,2022-01-07 07:00:00,"The kind of boyfriend you are, as per zodiac", , ,https://timesofindia.indiatimes.com/life-style/relationships/web-stories/what-kind-of-boyfriend-are-you-as-per-your-zodiac/photostory/88715312.cms
Business,2022-01-07 07:03:00,Govt to amend FDI policy to boost LIC public offer, , ,https://timesofindia.indiatimes.com/business/india-business/government-to-amend-fdi-policy-to-boost-lic-public-offer/articleshow/88745507.cms
Business,2022-01-07 07:22:00,Credit guarantee scheme aided Rs 13.5 lakh MSMEs: Study, , ,https://timesofindia.indiatimes.com/business/india-business/credit-guarantee-scheme-aided-rs-13-5-lakh-msmes-study/articleshow/88745692.cms
Business,2022-01-07 07:26:00,Future may seek NCLT's nod for shareholder meet, , ,https://timesofindia.indiatimes.com/business/india-business/future-may-seek-nclts-nod-for-shareholder-meet/articleshow/88745738.cms
World,2022-01-07 07:28:00,"Covid-19: Calling Omicron 'mild' a mistake, warns WHO", , ,https://timesofindia.indiatimes.com/world/europe/covid-19-calling-omicron-mild-a-mistake-warns-who/articleshow/88745739.cms
Business,2022-01-07 07:38:00,More weakness in technology stocks leaves US indexes lower, , ,https://timesofindia.indiatimes.com/business/international-business/more-weakness-in-technology-stocks-leaves-us-indexes-lower/articleshow/88745833.cms
World,2022-01-07 07:54:00,Russia sends troops to put down Kazakhstan uprising, , ,https://timesofindia.indiatimes.com/world/rest-of-world/russia-sends-troops-to-put-down-kazakhstan-uprising-as-fresh-violence-erupts/articleshow/88745978.cms
Life And Style,2022-01-07 08:00:00,Libra horoscope: How will your love life be, , ,https://timesofindia.indiatimes.com/life-style/relationships/love-sex/libra-love-horoscope-2022-how-will-your-love-life-be-this-year/articleshow/88738305.cms
Life And Style,2022-01-07 08:00:00,Foods to eat when you have eaten too much salt, , ,https://timesofindia.indiatimes.com/life-style/food-news/foods-that-neutralize-salt-foods-to-eat-when-you-have-eaten-too-much-salt/photostory/88740270.cms
Life And Style,2022-01-07 08:00:00,Madhuri's beauty evolution over the years, , ,https://timesofindia.indiatimes.com/life-style/beauty/web-stories/madhuri-dixit-nenes-beauty-evolution-over-the-years/photostory/88741040.cms
Sports,2022-01-07 08:03:00,"Elgar steers South Africa to victory over India, series level at 1-1", , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/2nd-test-dean-elgar-steers-south-africa-to-victory-over-india-series-level-at-1-1/articleshow/88746134.cms
Tech,2022-01-07 08:42:00,What is Paytm Spoof scam and how to not become a victim of it, , ,https://timesofindia.indiatimes.com/gadgets-news/what-is-paytm-spoof-scam-and-how-to-not-become-a-victim-of-it/articleshow/88746802.cms
Cricket,2022-01-07 08:46:00,"I told myself to stay till the end, says Dean Elgar", , ,https://timesofindia.indiatimes.com/sports/cricket/india-in-south-africa/india-vs-south-africa-i-told-myself-to-stay-till-the-end-says-dean-elgar/articleshow/88746798.cms
Top Stories,2022-01-07 08:51:00,What is Paytm Spoof scam & how to not become a victim, , ,https://www.gadgetsnow.com/tech-news/what-is-paytm-spoof-scam-and-how-to-not-become-a-victim-of-it/articleshow/88746803.cms
Life And Style,2022-01-07 09:00:00,Try Jennifer Aniston's '15-15-15' workout, , ,https://timesofindia.indiatimes.com/life-style/health-fitness/fitness/jennifer-anistons-15-15-15-workout-plan-here-is-why-you-too-should-try-it-too/photostory/88737536.cms
Entertainment,2022-01-07 09:00:00,Beach pics of Disha that set internet ablaze, , ,https://timesofindia.indiatimes.com/entertainment/hindi/web-stories/9-beach-photos-of-disha-patani-that-set-the-internet-on-fire/photostory/88746194.cms
World,2022-01-07 09:14:00,Protest against Djokovic over dispute in Covid vaccination status, , ,https://timesofindia.indiatimes.com/world/protest-against-djokovic/photostory/88747291.cms
World,2022-01-07 09:22:00,British PM calls out anti-vaccine ‘mumbo jumbo', , ,https://timesofindia.indiatimes.com/world/uk/british-pm-boris-johnson-calls-out-anti-vaccine-mumbo-jumbo/articleshow/88747412.cms
Cricket,2022-01-07 09:23:00,Former opener Desmond Haynes appointed Windies lead selector, , ,https://timesofindia.indiatimes.com/sports/cricket/news/former-opener-desmond-haynes-appointed-windies-lead-selector/articleshow/88747343.cms
World,2022-01-07 09:26:00,"Three Chinese nationals abducted in Nigeria, police say", , ,https://timesofindia.indiatimes.com/world/rest-of-world/three-chinese-nationals-abducted-in-nigeria-police-say/articleshow/88747485.cms
